processId,id,filename,title,DOCTYPE,DATE,STATES,AGENCY
1004631.0,12709,EisDocument-UOFA-00887,Tooele County Midvalley Highway Project To Address Traffic Congestion on UT-36 and at the I-80/Lake Point interchange through the Year 2030 Funding Tooele County UT,Draft,September 2009,UT,Federal Highway Administration
2000123.0,1316,EisDocument-UOFA-02376,Bison Pipeline Project (Docket No. CP09-161-000) Construction Operation and Maintenance of Interstate Natural Gas Pipeline Facilities Application for Right-of-Way Grant and Temporary Use Permit NPDES Permit and US COE 404 Permit WY MT and ND,Draft,August 2009,,Federal Energy Regulatory Commission
1004086.0,11194,EisDocument-UOFA-01694,Sears Point Wetland and Watershed Restoration Project To Restore Tidal Wetlands and Rehabilitate Diked Wetlands Sonoma County CA,Draft,August 2009,CA,Fish and Wildlife Service
143.0,1877,EisDocument-UOFA-02359,Camp Parks Real Property Master Plan and Real Property Exchange Redevelopment of the Cantonment Area NPDES Permit US COE Section 4040 Permit Alamada and Contra Costa Counties CA,Final,August 2009,CA,United States Army
1001141.0,3143,EisDocument-UOFA-00833,Desert National Wildlife Refuge Complex Ash Meadows Desert Moapa Valley and Pahranagat National Wildlife Refuges Comprehensive Conservation Plan Implementation Clark Lincoln and Nye Counties NV,Final,August 2009,NV,Fish and Wildlife Service
1001726.0,4696,EisDocument-UOFA-01061,Gold Line Corridor Project Development of Fixed-Guideway Transit Improvements from Denver Union Station to Ward Road in Wheat Ridge Implementation City and County of Denver Adams Arvada Wheat Ridge and Jefferson Counties CO,Final,August 2009,CO,Federal Transit Administration
812.0,6275,EisDocument-UOFA-02485,Kenosha-Racine-Milwaukee Commuter Rail Extension Alternative Analysis US COE Section 404 Permit Funding Kenosha Racine and Milwaukee Counties WI,Draft,August 2009,WI,Federal Transit Administration
1005238.0,14381,EisDocument-UOFA-00872,Willow Creek Pass Fuel Reduction Project Implementation Hahns Peak/Bear Ears Ranger District Medicine Bow-Routt National Forests Routt County CO,Draft,August 2009,CO,Forest Service
1000454.0,1363,EisDocument-UOFA-02196,Blackfoot Bridge Mine Project Developing Three Mine Pits Haul Roads Water Management Structures and Overburden Disposal Areas Implementation Caribou County ID,Draft,August 2009,ID,Bureau of Land Management
2000234.0,2612,EisDocument-UOFA-00079,Commencement Bay 'Reauthorization' of Dredged Material Management Program Disposal Site Implementation Central Puget Sound Tacoma WA,Final Supplement,August 2009,WA,U.S. Army Corps of Engineers
1002049.0,5591,EisDocument-UOFA-01562,I-65 to US 31 W Access Improvement Project To Meet the Existing and Future Transportation Demand in northeast Bowling Green Warren County KY,Final,August 2009,KY,Federal Highway Administration
699.0,5663,EisDocument-UOFA-00212,I-93 Highway Improvements from Massachusetts State Line to Manchester NH Funding NPDES and US Army COE Section 404 Permits Issuance Hillsborough and Rockingham Counties NH,Draft Supplement,August 2009,NH,Federal Highway Administration
2001015.0,11318,EisDocument-UOFA-01105,Shelby Avenue/Demonbreun Street (Gateway Boulevard Corridor from I-65 North [I-24 West] to I-40 West in Downtown Nashville To Address Transportation needs in the Study Area. Davidson County TN,Draft Supplement,August 2009,TN,Federal Highway Administration
1004199.0,11492,EisDocument-UOFA-01471,Smith Mountain Pumped Storage Project (FERC No. 2210-169). Application for Hydropower License to continue Operating the 636-megawatt Pumped Storage Project Roanoke River Smith Mountain Pumped Storage Project (FERC No. 2210-169). Application for Hydropower License to continue Operating the 636-megawatt Pumped Storage Project Roanoke River Bedford Campbell Franklin and Pittsylvania Counties VA,Final,August 2009,VA,Federal Energy Regulatory Commission
2000124.0,1328,EisDocument-UOFA-01934,Bitterroot National Forest Travel Management Planning To Address Conflicts between Motorized and Non-Motorized Users Ravalli County MT,Draft,August 2009,MT,Forest Service
1002667.0,7339,EisDocument-UOFA-02401,Marin-Sonoma Narrows (MSN) HOV Widening Project Propose to Relieve Recurrent Congestion along US 101 south of the Route 37 Interchange in the City of Novato (Marin County) and ends north of the Corona Road Overcrossing in the City of Petaluma (Sonoma County) Marin and Sonoma Counties CA,Final,August 2009,CA,Federal Highway Administration
1051.0,7835,EisDocument-UOFA-02033,Modification of the Condor 1 and Condor 2 Military Operation Areas 104th Fighter Wing of the Massachusetts Air National Guard Base (ANG) Proposes to Combine the Condor 1 and Condor 2 MOA ME and NH,Draft,August 2009,ME,United States Air Force
1003618.0,9204,EisDocument-UOFA-02499,PROGRAMMATIC - Biomass Crop Assistance Program (BCAP) To Establish and Administer the Program Areas Program Component of BCAP as mandated in Title IX of the 2008 Farm Bill in the United States,Draft,August 2009,,Farm Service Agency
1004015.0,11013,EisDocument-UOFA-02409,San Ysidro Land Port of Entry (LPOE) Improvement Project Propose the Configuration and Expansion of the Existing (LPOE) San Ysidro CA,Final,August 2009,CA,General Services Administration
1000111.0,426,EisDocument-UOFA-00069,Allegheny National Forest Updated Information for the 2007 Land and Resource Management Plan Implementation Elk Forest McKean and Warren Counties PA,Draft Supplement,July 2009,PA,Forest Service
1000204.0,678,EisDocument-UOFA-01548,Apra Harbor Guam Proposed Site Designation of an Ocean Dredged Material Disposal Site Offshore of Guam,Draft,July 2009,GU,Environmental Protection Agency
1000506.0,1508,EisDocument-UOFA-01840,Bridgeport Travel Management Project To Provide the Primary Framework for Sustainable Management of Motor Vehicle Use on the Bridgeport Ranger District Humboldt-Toiyabe National Forest Mono County CA and Lyon Douglas and Mineral Counties NV,Draft,July 2009,NV,Forest Service
1000674.0,1941,EisDocument-UOFA-01149,Canyons of the Ancients National Monument Resource Management Plan To Address Future Management Options for Approximately 165.00 Acres of Land Dolores and Montezuma Counties CO,Final,July 2009,CO,Bureau of Land Management
2000179.0,2054,EisDocument-UOFA-02378,Catawba-Wateree Hydroelectric Project (FERC No. 2232) Application for Hydroelectric License Catawba and Wateree Rivers in Burke McDowell Caldwell Catawba Alexander Iredell Mecklenburg Lincoln and Gaston Counties NC and York Lancaster Chester Fairfield and Kershaw Counties SC,Final,July 2009,ND,Federal Energy Regulatory Commission
1000871.0,2460,EisDocument-UOFA-01193,Cleveland Innerbelt Project Proposing Major Rehabilitation and Reconstruction between I-71 and I-90 Cleveland Central Business District Funding City of Cleveland Cuyahoga County OH,Final,July 2009,OH,Federal Highway Administration
1003907.0,10701,EisDocument-UOFA-02221,Round Mountain Expansion Project Proposed to Construct and Operate and Expand the Existing Open-Pit Gold Mining and Processing Operations north of the town of Tonopah in Nye County NV,Draft,July 2009,NV,Bureau of Land Management
,13936,EisDocument-UOFA-02382,Walker River Basin Acquisition Program To Provide Water to Walker Lake an at Risk Natural Desert Terminal Lake Funding Walker River Basin NV,Draft,July 2009,NV,Bureau of Reclamation
1005197.0,14328,EisDocument-UOFA-01177,White-Tailed Deer Management Plan To Develop a White-Trailed Deer Management that Supports Long-Term Protection Preservation and Restoration of Native Vegetation and other Natural and Cultural Resource in Rock Creek Park Washington DC,Draft,July 2009,DC,National Park Service
1000938.0,2634,EisDocument-UOFA-02372,Comprehensive Ecosystem-Base Amendment 1 (CE-BA 1) for the South Atlantic Region Implementation,Draft,July 2009,,National Oceanic and Atmospheric Administration
1001305.0,3583,EisDocument-UOFA-01175,Eddy Gulch Late-Successional Reserve Fuels/Habitat Protection Project To Protect Late-Successional Habitat used by the Northern Spotted Owl and Other Late-Successional-Dependent Species Salmon River and Scott River Ranger District Klamath National Forest Siskiyou County CA,Draft,July 2009,CA,Forest Service
1001410.0,3886,EisDocument-UOFA-01440,Farley Vegetation Management Project To Conduct Timber Harvest Commercial and Non-Commercial Thinning Fuels Treatment Prescribed Burning and Reforestation Desolation Creek North Fork John Day Ranger District Umatilla National Forest Grant County OR,Final,July 2009,OR,Forest Service
1002156.0,5882,EisDocument-UOFA-02249,Interstate 395 (I-395) Development and Environment Study Project From I-95 to West Channel Bridges of the MacArthur Causeway at Biscayne Bay City of Miami Miami-Dade County FL,Draft,July 2009,FL,Federal Highway Administration
1653.0,11041,EisDocument-UOFA-02003,Santa Ana River Wash Land Use Plan Amendment and Land Exchange Project Proposes to Exchange Land Located within Upper Santa Ana River Wash for District-Owned Lands in San Bernardino County CA,Draft,July 2009,CA,Bureau of Land Management
1000570.0,1665,EisDocument-UOFA-01390,C-111 Spreader Canal Western Project To Restore Ecosystem Function in Taylor Slough and Florida Bay Areas Central and Southern Florida Project Comprehensive Everglades Restoration Plan (CERP) Everglades National Park Miami-Dade County FL,Final,July 2009,FL,U.S. Army Corps of Engineers
1001118.0,3095,EisDocument-UOFA-02433,Delta-Mendota Canal/California Aqueduct Intertie Project Construction and Operation of a Pumping Plant and Pipeline Connection San Luis Delta-Mendota Water Authority Project Central Valley Project Alameda and San Joaquin Counties CA,Draft,July 2009,CA,Bureau of Reclamation
1001365.0,3763,EisDocument-UOFA-01246,Equus Beds Aquifer Storage Recharge and Recovery Project To Provide Municipal and Industrial (M&I) Water to City and Surrounding Region Equus Beds Division Wichita Project Kansas Harvey Sedgwick and Reno Counties KS,Draft,July 2009,KS,Bureau of Reclamation
1003063.0,8122,EisDocument-UOFA-01559,NC-119 Relocation Project Transportation Improvement from the I-185/40 Interchange Southwest of Mebane to Existing NC-119 south of NC-1918 (Mrs White Lane) Mebane Right-of-Way Acquisition Alamance County NC,Final,July 2009,NC,Federal Highway Administration
1003339.0,9070,EisDocument-UOFA-02092,Orange County Gateway Project To Provide Grade Separation Alternative Along the Burlington Northern Santa Fe railroad tracks from west of Bradford Avenue to west of Imperial Highway (State Route 90) Cities of Placentia and Anaheim Orange County CA,Final,July 2009,CA,Federal Highway Administration
1000039.0,96,EisDocument-UOFA-02291,6th Street Viaduct Seismic Improvement Project Retrofitting or Demolition and Replacement of the Existing Viaduct over the Los Angeles river between Mateo and Mill Streets Los Angeles County CA,Draft,July 2009,CA,Federal Highway Administration
1002212.0,6054,EisDocument-UOFA-01677,Jarbidge Ranger District Rangeland Management Project Proposed Reauthorizing Grazing on 21 Existing Grazing Allotments Humboldt Toiyabe National Forest Elko County NV,Draft,July 2009,NV,Forest Service
1195.0,8615,EisDocument-UOFA-01129,North Billings County Allotment Management Plan Revisions Proposes to Continue to Permit Livestock Grazing on 43 Allotments Medora Ranger District Dakota Prairie Grasslands Billings County ND,Draft,July 2009,ND,Forest Service
1003210.0,8712,EisDocument-UOFA-01272,North San Juan Sheep and Goat Allotments Proposal to Permit Domestic Livestock Grazing Management Conejos Peak Ranger District Rio Grande National Forest Conejos Rio Grande and Archuleta Counties CO,Draft,July 2009,CO,Forest Service
1003547.0,9978,EisDocument-UOFA-02430,Port Dolphin LLC Liquefied Natural Gas Deepwater Port License Application Proposes to Own Construct and Operate a Deepwater Port Outer Continental Shelf Manatee County FL,Final,July 2009,FL,U.S. Coast Guard
1003843.0,10518,EisDocument-UOFA-00934,Rinconada Communication Site Designation of Site to Serve Present and Future High Power Communication Needs and to Permit the Development of a Radio Transmission Facility within Site Mt. Taylor Ranger District Cibola National Forest Cibola County NM,Draft,July 2009,NM,Forest Service
3000044.0,11546,EisDocument-UOFA-02491,Soboba Band of Luiseno Indians Horseshoe Grande Fee-to-Trust Project Construction of a Hotal and Casino Project City of San Jacinto Riverside County CA,Draft,July 2009,CA,Bureau of Indian Affairs
4000014.0,481,EisDocument-UOFA-02266,Amendment 10 Atlantic Mackerel Squid Butterfish Fishery Management Plan Development of a Rebuilding Program that Allows Butterfish Stock to Rebuild in the Shortest Time Possible Exclusive Economic Zone (EEZ) off the U.S. Atlantic Coast (,Final Supplement,July 2009,,National Oceanic and Atmospheric Administration
1001670.0,4434,EisDocument-UOFA-00008,GENERIC - License Renewal of Nuclear Plants Supplement 37 NUREG-1437 Regarding Three Mile Island Nuclear Station Unit 1 Dauphin County PA,Final,July 2009,PA,Nuclear Regulatory Commission
1002509.0,6825,EisDocument-UOFA-02353,Logjam Timber Sale Project Proposes Timber Harvesting from 4 Land Use Designations Tongass Land and Resource Management Plan Thorne Bay Ranger District Tongass National Forest Prince of Wales Island AK,Final,July 2009,AK,Forest Service
